Gene ID	ERR1406029	ERR1406030	ERR1406031	ERR1406032	ERR2025910	ERR2025911	ERR2025912
ENSG00000214668	0	0	0	0	0	0	0
ENSG00000214669	0	0	0	0	0	0	0
ENSG00000214671	0	0	0	0	0	0	0
ENSG00000214676	0	0	0	0	0	0	0
ENSG00000214681	0	0	0	0	0	0	0
ENSG00000214684	0	0	0	0	0	0	0
ENSG00000214686	0	0	0	0	0	0	0
ENSG00000214688	0	0	0	0.01	0	0	0
ENSG00000214691	0.05	0.05	0	0	0.01	0.02	0.05
ENSG00000214694	0.03	0.05	0.06	0.04	0.03	0.04	0.02
ENSG00000214695	0	0	0	0	0	0.02	0
ENSG00000214700	0	0	0	0	0	0	0
ENSG00000214702	0	0	0	0	0	0	0
ENSG00000214706	17.43	17.08	17.74	21.21	13.46	24.4	13.42
ENSG00000214708	0.27	0.42	1.43	0.64	0.35	1.12	0.85
ENSG00000214711	0.06	0.05	0.13	0.08	0.38	2.26	1.31
ENSG00000214717	14.18	8.57	3.99	3.34	8.04	4.53	7.29
ENSG00000214719	0.87	1.09	0.92	0.66	0.54	0.71	0.6
ENSG00000214720	0	0	0	0	0	0	0
ENSG00000214725	0.04	0.09	0.36	0.35	0.21	0.03	0.12
ENSG00000214727	0	0	0	0	0	0	0
ENSG00000214732	0	0	0	0	0	0	0
ENSG00000214733	0	0.04	0.06	0.09	0.15	0.17	0.11
ENSG00000214736	0	0	0	0	0	0	0
ENSG00000214743	0	0	0	0	0	0	0
ENSG00000214745	0	0	0	0	0	0	0
ENSG00000214748	0.16	0.25	0.26	0	0.93	0.3	0
ENSG00000214753	9.96	3.16	8.12	7.81	14.98	5.06	14.15
ENSG00000214754	0	0	0	0	0	0	0.05
ENSG00000214756	1.79	1.48	1.18	0.87	0.84	1.3	1.22
ENSG00000214759	0	0	0	0	0	0	0
ENSG00000214760	0	0	0	0	0	0.05	0
ENSG00000214761	0	0	0	0	0	0	0
ENSG00000214765	0.83	1.28	2.93	2.05	0.42	0.91	0.47
ENSG00000214770	0.11	0.05	0.12	0.1	0.01	0.06	0.03
ENSG00000214772	0.02	0	0.03	0.03	1.77	2.2	1.26
ENSG00000214773	0.01	0	0	0	0.02	0	0
ENSG00000214776	0.05	0.04	0.36	0.24	0.01	0.02	0.01
ENSG00000214782	0	0	0	0	0	0	0
ENSG00000214783	0.05	0.07	0.23	0.12	0.12	0.31	0.32
ENSG00000214784	0	0.16	0.3	0.32	0.12	0.31	0.16
ENSG00000214787	0.3	0.22	0.23	0.14	0.23	0.07	0.57
ENSG00000214788	0	0	0	0	0	0	0
ENSG00000214794	0	0	0	0	0	0	0
ENSG00000214796	0.17	0.18	2.13	0.97	0.01	0.13	0.1
ENSG00000214797	0	0	0	0	0	0	0
ENSG00000214803	0.03	0.02	0.07	0.01	0	0.02	0
ENSG00000214807	0	0	0	0	0	0	0
ENSG00000214810	0	0	0	0	0	0	0
ENSG00000214812	0	0	0	0	0	0	0
ENSG00000214814	0.1	0.05	0.01	0.01	1.17	0.08	0.21
ENSG00000214815	0	0	0	0	0	0	0
ENSG00000214819	0	0	0	0	0	0	0
ENSG00000214820	0.54	0.28	0.2	0.18	0.29	0.04	0.2
ENSG00000214821	0	0	0	0	0	0	0
ENSG00000214822	0	0	0.01	0	0.22	0.3	0.15
ENSG00000214823	0	0	0	0	0	0	0
ENSG00000214825	0	0	0	0	0	0	0
ENSG00000214826	0.58	0.22	1.41	1.5	0.05	0.08	0.07
ENSG00000214827	0.87	1.08	0.63	0.55	0.2	0.39	0.3
ENSG00000214832	0.03	0.05	0.04	0.07	0.51	0	0.01
ENSG00000214835	0	0	0	0	0	0	0
ENSG00000214837	0.43	0.45	0.84	0.62	0.5	0.3	0.54
ENSG00000214842	0	0	0.03	0.01	0.04	0.15	0.04
ENSG00000214843	0	0	0	0	0	0	0
ENSG00000214846	0	0	0	0	0	0	0
ENSG00000214851	0	0.01	0.02	0	0	0	0
ENSG00000214853	0	0	0	0	0	0	0
ENSG00000214855	0.13	0.25	0	0	0	0	0
ENSG00000214856	0	0.01	0	0	0.02	0.02	0.06
ENSG00000214857	0.12	0	0.1	0	0	0.11	0
ENSG00000214860	0.01	0.01	0.19	0.03	3.95	3.04	9.43
ENSG00000214866	0	0	0	0	0	0	0
ENSG00000214867	0	0	0	0	0	0	0
ENSG00000214869	0	0	0	0	0	0	0
ENSG00000214870	0.17	0.29	0.05	0.03	0.01	0	0
ENSG00000214872	0	0	0.01	0	0	0	0
ENSG00000214875	0	0.03	0.11	0.03	0.04	0	0.04
ENSG00000214878	0	0	0	0	0	0	0
ENSG00000214880	0	0	0	0	0	0	0
ENSG00000214881	0.18	0.39	0.7	0.67	0	0.14	0.06
ENSG00000214883	0	0	0	0	0	0	0
ENSG00000214886	0	0	0	0	0	0	0
ENSG00000214888	0.01	0.02	0.04	0.02	0.01	0.05	0
ENSG00000214889	0	0	0	0	0	0	0
ENSG00000214890	0	0	0	0.02	0	0.02	0.04
ENSG00000214891	0	0	0	0	0	0	0
ENSG00000214892	0	0	0	0	0	0	0.01
ENSG00000214894	0.04	0.12	0.07	0.11	0.22	0.06	0.29
ENSG00000214896	0	0	0	0.02	0	0	0
ENSG00000214897	0	0	0	0	0	0	0
ENSG00000214900	0.72	0.6	0.12	0.08	0.04	0.12	0.06
ENSG00000214903	0	0	0	0	0	0	0
ENSG00000214904	0	0	0	0	0	0	0
ENSG00000214908	0	0	0	0	0	0	0
ENSG00000214914	0	0.08	0	0	0	0	0
ENSG00000214915	0	0.04	0.04	0	0	0	0
ENSG00000214917	0	0	0	0	0	0.06	0.06
ENSG00000214919	0.02	0.05	0.01	0.03	0	0.01	0.01
ENSG00000214922	0.12	0.07	1.51	1.19	0.42	0.61	0.63
ENSG00000214925	0	0	0	0	0	0	0
ENSG00000214929	0	0	0	0	0	0	0
ENSG00000214930	0	0	0	0	0	0	0
ENSG00000214940	0.11	0.07	0.05	0.04	0.02	0.01	0.03
ENSG00000214941	8.18	18.59	10.83	9.61	4	6.84	5.04
ENSG00000214942	0.02	0	0	0	0	0	0
ENSG00000214943	0	0	0	0	0	0	0
ENSG00000214944	3.96	2.82	4.31	5.41	4.83	2.06	2.71
ENSG00000214946	0	0	0	0.01	0	0	0
ENSG00000214954	0.07	0.14	0.13	0.14	0.17	0.18	0.18
ENSG00000214955	0.02	0	0	0.02	0.03	0.06	0
ENSG00000214960	0.2	0.38	0.4	0.48	0.17	0.12	0.17
ENSG00000214961	0.02	0.08	0.09	0.1	0.04	0.09	0
ENSG00000214967	0.14	0.04	0.2	0.2	0.05	0.15	0.17
ENSG00000214970	0	0	0	0	0.02	0	0
ENSG00000214973	0.53	0.99	0.38	0.52	0.34	0.26	0.34
ENSG00000214975	0.17	0.19	0.36	0.7	0.05	0.23	2.67
ENSG00000214976	0	0	0	0	0	0	0
ENSG00000214978	0.01	0	0.02	0	0	0	0
ENSG00000214980	0	0	0	0	0	0	0
ENSG00000214988	0	0.02	0	0	0	0	0
ENSG00000214992	0	0	0	0	0	0	0
ENSG00000214998	0	0	0	0	0	0	0
ENSG00000214999	1.51	2.06	0.17	0.06	0.43	0.45	0.89
ENSG00000215000	0	0	0	0	0	0	0
ENSG00000215002	0.03	0	0	0	0	0	0
ENSG00000215003	0	0	0	0	0	0	0
ENSG00000215004	0	0	0	0	0	0	0
ENSG00000215005	0	0	0	0	0	0	0
ENSG00000215006	0.12	0.18	0.38	0.26	0	0.07	0.14
ENSG00000215007	0	0	0	0	0	0	0
ENSG00000215009	0	0	0	0	0	0	0
ENSG00000215012	2.01	1.09	3.66	3.68	4.61	4.62	6.29
ENSG00000215014	0.21	0.1	0.28	0.18	0.08	0.14	0.03
ENSG00000215016	0	0	0	0	0	0	0
ENSG00000215018	0.02	0.03	0.01	0.01	0	0.01	0.01
ENSG00000215021	89.23	113.44	194.44	177.26	43.13	116.58	49.36
ENSG00000215022	0.15	0.23	0.1	0.08	0.08	0.1	0.15
ENSG00000215023	0	0	0.03	0	0	0	0
ENSG00000215029	0	0	0	0	0	0	0
ENSG00000215030	1.61	4.9	30.68	31.33	3.35	5.72	3.98
ENSG00000215032	0.09	0.3	0.21	0.23	0.1	0.16	0.15
ENSG00000215034	0	0	0	0	0	0	0
ENSG00000215035	0	0	0	0	0	0	0
ENSG00000215037	0	0	0	0	0	0	0
ENSG00000215039	0.24	0.16	5.13	3.48	1.59	2.59	1.56
ENSG00000215041	4.84	2.81	2.57	2.48	2.01	1.27	2.4
ENSG00000215043	0	0	0	0	0	0	0
ENSG00000215045	0	0.01	0.17	0.09	0.11	0.11	0.13
ENSG00000215048	0	0	0	0	0	0	0
ENSG00000215049	0	0	0	0	0	0	0
ENSG00000215054	0	0	0	0	0	0	0
ENSG00000215057	0	0	0	0	0	0	0
ENSG00000215063	0	0	0	0	0	0	0
ENSG00000215065	0.01	0	0	0.01	0	0	0
ENSG00000215067	0.46	0.62	0.85	0.68	0.34	0.46	0.64
ENSG00000215068	0.37	0.33	0.55	0.28	0.07	0.24	0.16
ENSG00000215070	0	0	0	0	0	0	0
ENSG00000215077	0	0	0	0	0	0	0
ENSG00000215085	0	0	0	0	0	0	0
ENSG00000215086	0.03	0.04	0.11	0.06	0	0	0.02
ENSG00000215088	0	0	0	0	0	0	0
ENSG00000215089	0.06	0.06	0	0.03	0.02	0	0
ENSG00000215093	0.01	0.02	0.04	0.02	0	0.04	0.04
ENSG00000215094	0	0	0	0	0	0	0
ENSG00000215096	0	0	0	0	0	0	0
ENSG00000215097	0.01	0	0	0	0	0.01	0.05
ENSG00000215102	0.15	0.16	0.09	0.04	0.02	0.02	0.06
ENSG00000215105	0.34	0.28	0.22	0.18	0.05	0.08	0.1
ENSG00000215110	0	0	0	0	0	0	0
ENSG00000215112	0	0	0	0	0	0	0
ENSG00000215113	0	0	0	0	0	0	0
ENSG00000215114	8.47	8.32	8.48	7.03	6.63	2.99	7.18
ENSG00000215115	0	0	0	0	0	0	0
ENSG00000215117	0	0	0	0	0	0	0
ENSG00000215120	0.02	0.01	0	0	0	0	0
ENSG00000215124	0	0	0	0	0	0	0
ENSG00000215126	0.12	0.16	0.25	0.22	0.07	0.22	0.12
ENSG00000215127	0	0	0	0	0	0	0
ENSG00000215131	0	0	0	0	0	0	0
ENSG00000215146	0	0.01	0.24	0.23	0.05	0.17	0.1
ENSG00000215148	0	0	0	0	0	0	0.02
ENSG00000215149	0	0	0	0	0	0	0
ENSG00000215151	0	0	0	0	0	0	0
ENSG00000215154	1.48	1.22	1.46	1.07	1.65	2.27	1.56
ENSG00000215156	0	0	0	0	0	0	0
ENSG00000215158	0.15	0.12	0.38	0.3	0.05	0.08	0.05
ENSG00000215159	0.02	0	0.1	0.08	0	0	0.04
ENSG00000215160	0	0	0	0	0	0	0
ENSG00000215162	0	0	0.01	0	0.01	0	0
ENSG00000215165	0	0.02	0	0	0	0	0
ENSG00000215168	0	0	0	0	0	0	0
ENSG00000215174	0	0	0	0	0	0	0
ENSG00000215177	0	0	0	0	0	0	0
ENSG00000215179	0	0	0	0	0	0	0
ENSG00000215182	2.52	0.37	0	0	0	0	0
ENSG00000215183	0.06	0.1	0.1	0.06	0.15	0.03	0.06
ENSG00000215184	0	0	0	0	0	0	0
ENSG00000215186	0	0.01	0	0	0	0	0
ENSG00000215187	0.32	0.7	0.28	0.22	0.14	0.14	0.11
ENSG00000215190	1.1	3.74	5.52	3.19	1.56	1.47	1.18
ENSG00000215193	1.74	1.62	2.28	2.29	2.54	1.9	2.21
ENSG00000215196	0.37	1.07	0.02	0	0.03	0.03	0.04
ENSG00000215197	0.02	0	0	0	0	0	0
ENSG00000215198	0	0	0	0	0	0	0
ENSG00000215199	0.03	0	0.05	0.04	0.03	0.03	0.09
ENSG00000215203	0	0	0	0	0	0	0
ENSG00000215206	0	0	0.05	0	0	0	0
ENSG00000215208	0	0	0	0	0	0	0
ENSG00000215210	0	0.05	0.03	0	0	0	0.02
ENSG00000215217	0.05	0.05	0.02	0	0	0	0
ENSG00000215218	0.03	0.15	0.06	0.03	0	0	0
ENSG00000215221	0	0	0.69	0.61	0.13	0.37	0.23
ENSG00000215223	0	0	0	0	0	0	0
ENSG00000215227	0	0	0	0	0	0	0
ENSG00000215231	0	0	0	0	0	0	0
ENSG00000215236	0	0	0	0	0	0	0
ENSG00000215237	0.02	0.02	0.88	0.24	0.02	0.12	0
ENSG00000215241	0.12	0.15	0.13	0.05	0.59	0.18	0.56
ENSG00000215244	0.01	0.02	0.04	0.03	0.01	0.11	0.04
ENSG00000215246	0.13	0.17	0.01	0.01	0.01	0.02	0
ENSG00000215251	23.02	16.4	8.06	9.25	13.21	6.62	18.12
ENSG00000215252	0.64	1.18	1.73	1.73	0.98	2.47	1.1
ENSG00000215256	5.48	12.85	8.56	4.32	6.86	15.21	10.23
ENSG00000215262	0	0	0.01	0.01	0.01	0.04	0.01
ENSG00000215263	0	0	0	0	0	0	0
ENSG00000215264	0	0	0	0	0	0	0
ENSG00000215267	2.38	6.3	0.07	0.17	0.08	0.08	0.12
ENSG00000215268	0.01	0	0	0	0	0	0
ENSG00000215269	0	0	0	0	0	0	0
ENSG00000215270	0	0.02	0	0	0	0	0
ENSG00000215271	2.21	2.48	3.38	2.79	3.77	4.13	4.87
ENSG00000215274	0.02	0	0.04	0	0	0	0
ENSG00000215277	0.01	0.02	0	0.01	0.01	0.01	0
ENSG00000215278	0	0	0	0	0	0	0
ENSG00000215283	0.02	0	0	0	0	0	0.04
ENSG00000215284	0.11	0.26	0.18	0.28	0.18	0.07	0.03
ENSG00000215286	0	0	0	0	0	0	0
ENSG00000215288	0	0	0	0	0	0	0
ENSG00000215296	0	0	0	0	0	0	0
ENSG00000215297	0	0	0	0	0	0	0
ENSG00000215301	66.27	41.55	20.73	25.46	32.74	29.86	49.17
ENSG00000215302	0.26	0.36	0.22	0.18	0.1	0.38	0.15
ENSG00000215304	0.19	0.23	0.18	0.05	0	0	0
ENSG00000215305	9.23	5.44	7.72	7.42	3.15	3.99	4
ENSG00000215310	0	0	0	0	0	0	0
ENSG00000215311	0.01	0	0	0	0.03	0	0
ENSG00000215313	0	0	0	0	0	0	0
ENSG00000215317	0	0	0	0	0	0	0.04
ENSG00000215319	0	0	0	0	0	0	0
ENSG00000215325	0	0	0	0	0	0	0
ENSG00000215326	0	0	0.03	0.03	0	0	0
ENSG00000215328	0	0	0	0	0	0	0
ENSG00000215333	0	0.02	0	0	0	0	0
ENSG00000215339	0	0	0	0	0	0	0
ENSG00000215343	0	0	0	0	0	0	0
ENSG00000215347	0	0	0.02	0	0	0	0
ENSG00000215349	0.01	0.04	0.04	0.03	0.02	0.05	0.06
ENSG00000215351	0	0	0	0	0	0	0
ENSG00000215353	0	0	0	0	0	0	0
ENSG00000215354	0	0	0	0	0	0	0
ENSG00000215356	0	0	0	0	0	0	0
ENSG00000215357	0	0	0	0	0	0	0
ENSG00000215365	0	0.01	0	0	0	0	0
ENSG00000215367	0	0	0	0	0	0	0
ENSG00000215368	0	0	0	0	0	0	0
ENSG00000215369	0	0	0	0	0	0	0
ENSG00000215371	0	0	0	0	0	0	0
ENSG00000215372	0	0	0	0	0	0	0
ENSG00000215373	0	0	0	0	0	0	0
ENSG00000215374	0.12	0.28	0.16	0.07	0.01	0.05	0.14
ENSG00000215375	0.87	1.46	0.7	0.45	0.35	0.99	0.3
ENSG00000215378	0	0	0	0	0	0	0
ENSG00000215380	0	0	0	0	0	0	0
ENSG00000215381	0	0	0	0	0	0	0
ENSG00000215386	0.2	0.46	0.7	0.63	0.15	0.14	0.13
ENSG00000215388	0.09	0	0	0.06	0.04	0	0.06
ENSG00000215397	0	0	0	0	0	0	0
ENSG00000215398	0	0	0	0	0	0	0
ENSG00000215399	0	0	0	0	0	0	0
ENSG00000215403	0	0	0	0	0	0	0
ENSG00000215409	0	0	0	0	0	0	0
ENSG00000215414	0.55	0.65	1.09	1.4	0.07	0.31	0.12
ENSG00000215417	0.21	0.16	0.17	0.33	0.15	0.66	0.14
ENSG00000215418	0	0	0	0	0	0	0
ENSG00000215421	0.98	0.5	0.76	0.78	0.94	0.37	1
ENSG00000215424	0.28	0.24	0.65	0.79	0.22	0.37	0.43
ENSG00000215425	0	0	0	0	0	0	0
ENSG00000215440	1.12	1.4	0.74	0.48	0.67	0.83	0.64
ENSG00000215441	0	0.01	0.03	0	0.01	0.01	0
ENSG00000215444	0	0	0	0	0	0	0
ENSG00000215447	2.87	2.3	2.33	1.79	2.22	1.34	5.12
ENSG00000215448	0	0	0	0	0.03	0	0
ENSG00000215450	0	0	0	0	0	0	0
ENSG00000215452	0	0	0.07	0.05	0.02	0	0.01
ENSG00000215454	0	0	0	0	0	0	0
ENSG00000215455	0	0	0	0	0	0	0
ENSG00000215456	0	0	0	0	0	0	0
ENSG00000215457	0	0	0	0	0	0	0
ENSG00000215458	0.01	0	0.06	0.04	0.33	0.13	0.6
ENSG00000215464	0	0.04	0.04	0.04	0	0	0
ENSG00000215467	0	0	0	0	0	0	0
ENSG00000215472	0.02	0.09	0.07	0.01	0	0.09	0.03
ENSG00000215474	0	0	0	0	0	0	0
ENSG00000215475	0	0	0.05	0.01	0	0	0
ENSG00000215477	0	0	0	0	0	0	0
ENSG00000215478	0.02	0.01	0	0	0.02	0	0
ENSG00000215480	0	0	0	0	0	0	0
ENSG00000215481	0.14	0.25	0.21	0.16	0	0.02	0.04
ENSG00000215482	0	0	0	0	0	0.05	0
ENSG00000215483	0.02	0.04	0.06	0.01	0.02	0.07	0.04
ENSG00000215486	0	0	0	0	0	0	0
ENSG00000215492	0.1	0.06	0.08	0.14	0	0.05	0.09
ENSG00000215493	0.01	0	0	0	0.01	0	0
ENSG00000215498	0.05	0.02	0	0	0	0	0
ENSG00000215506	0	0.01	0.03	0	0	0	0
ENSG00000215507	0	0	0	0	0	0	0
ENSG00000215512	0	0	0	0.03	0	0.01	0.01
ENSG00000215515	0.01	0.01	0	0.01	0	0	0.02
ENSG00000215520	0	0	0	0	0	0	0
ENSG00000215522	0	0	0	0	0	0	0
ENSG00000215523	0	0	0	0	0	0	0
ENSG00000215529	0	0	0.02	0.01	0	0.02	0.02
ENSG00000215533	0	0	0	0	0	0	0
ENSG00000215537	0	0	0	0	0	0	0
ENSG00000215540	0	0	0	0	0	0	0
ENSG00000215544	0.23	0.35	0	0.03	0	0	0.04
ENSG00000215545	0	0	0	0	0	0	0
ENSG00000215546	0	0	0	0	0	0	0
ENSG00000215547	0	0	0	0	0	0	0
ENSG00000215548	1.18	3.14	0.46	0.18	0.96	0.95	0.94
ENSG00000215553	0	0	0.16	0.13	0.02	0	0.02
ENSG00000215559	0.1	0.05	0.03	0.03	0.01	0.02	0.01
ENSG00000215560	0	0	0	0	0	0	0
ENSG00000215562	0	0	0	0	0	0	0
ENSG00000215567	0	0	0	0	0	0	0
ENSG00000215568	0	0	0	0	0	0	0
ENSG00000215571	0	0	0	0	0	0	0
ENSG00000215572	0	0	0.02	0	0	0	0
ENSG00000215580	0	0.01	0.01	0.01	0	0	0
ENSG00000215583	0	0	0	0	0	0	0
ENSG00000215586	0	0	0	0	0	0	0
ENSG00000215589	0	0	0	0	0	0	0
ENSG00000215595	0.04	0.05	0.01	0.01	0	0	0.01
ENSG00000215601	0	0	0	0	0	0	0
ENSG00000215603	0	0	0	0	0	0	0
ENSG00000215604	0	0	0	0	0	0	0
ENSG00000215606	0	0	0	0	0	0	0
ENSG00000215612	0.08	0.1	0	0	0	0	0
ENSG00000215630	0.28	0.26	0.66	0.45	0.04	0.12	0
ENSG00000215641	0	0	0	0	0	0	0
ENSG00000215644	0.05	0.01	0	0	0	0.01	0
ENSG00000215692	1.11	1.51	0.09	0	0	0	0.05
ENSG00000215695	0	0	0	0	0	0	0
ENSG00000215704	0.01	0	0	0	0	0	0
ENSG00000215712	2.97	3.82	6.73	4.84	5.44	5.48	5.34
ENSG00000215717	3.62	6.06	11.14	9.25	18.7	19.56	19.57
ENSG00000215720	0	0	0	0	0	0	0
ENSG00000215734	0	0	0	0	0	0	0
ENSG00000215760	0	0	0	0	0	0	0
ENSG00000215765	0	0	0	0	0	0	0
ENSG00000215769	0.26	0.3	0.73	0.54	1.4	0.7	1.43
ENSG00000215771	0.03	0	0.31	0.04	0.1	0	0
ENSG00000215784	0.85	0.25	1.2	1.49	0.03	0	0.05
ENSG00000215785	0	0	0.04	0	0	0	0
ENSG00000215788	0.23	0.29	0.97	0.99	2.81	2.08	3.81
ENSG00000215790	0.74	0.77	0.7	0.49	0.72	0.49	0.79
ENSG00000215795	0.01	0	0.01	0	0	0	0
ENSG00000215796	0	0	0	0	0	0	0
ENSG00000215800	0	0	0	0	0	0	0
ENSG00000215802	0	0	0	0	0	0	0
ENSG00000215805	0	0	0	0	0	0	0
ENSG00000215807	0	0	0	0	0	0	0
ENSG00000215808	0.1	0.39	0	0	0.13	0.32	0.06
ENSG00000215811	0	0	0	0	0	0	0
ENSG00000215812	0	0	0	0	0	0	0
ENSG00000215817	0.06	0.05	0.07	0.04	0.08	0.02	0.07
ENSG00000215819	0	0	0	0	0	0	0
ENSG00000215833	0	0	0	0	0	0	0
ENSG00000215834	0	0.01	0.03	0	0.01	0	0
ENSG00000215835	0.04	0.03	0.01	0.02	0.02	0.05	0.03
ENSG00000215837	0	0	0	0	0	0	0
ENSG00000215838	0.01	0.01	0.01	0.03	0	0	0
ENSG00000215840	0.08	0.07	0.07	0.07	0.03	0.08	0
ENSG00000215841	0.33	0.22	0.54	0.19	0.37	0.98	1.25
ENSG00000215845	0.02	0.02	66.98	41.5	30.91	79.63	40.65
ENSG00000215846	0	0	0	0	0	0	0
ENSG00000215853	0	0.01	0	0	0.3	0.25	0.59
ENSG00000215859	0	0	0	0	0	0	0
ENSG00000215861	0	0.08	1.32	0.81	0.1	0.6	0.21
ENSG00000215864	0	0	0	0	0	0	0
ENSG00000215866	0.07	0.1	0.28	0.19	0.11	0.01	0.02
ENSG00000215867	0	0	0	0	0	0	0
ENSG00000215869	0.01	0	0.02	0.03	0	0	0
ENSG00000215871	0	0	0	0	0	0	0
ENSG00000215873	0	0	0	0	0	0	0
ENSG00000215874	0	0	0	0	0	0.04	0
ENSG00000215875	0	0	0	0	0.02	0.02	0.12
ENSG00000215878	0	0.02	0.04	0	0	0.02	0
ENSG00000215881	0	0	0	0	0	0	0
ENSG00000215883	0.7	0.7	2.06	1.18	0.14	0.35	0.32
ENSG00000215887	0	0	0	0	0	0	0
ENSG00000215893	0	0	0	0	0	0	0
ENSG00000215895	0.02	0	0	0.01	0.07	0.02	0.03
ENSG00000215899	0	0	0	0	0	0	0
ENSG00000215900	0	0	0	0	0	0	0
ENSG00000215905	0	0	0	0	0	0	0
ENSG00000215906	0	0	0	0	0	0	0
ENSG00000215908	1.66	2.05	5.86	4.39	1.61	1.95	2.5
ENSG00000215909	0	0	0	0	0	0	0
ENSG00000215910	0.01	0	0.07	0.05	0.01	0.02	0.01
ENSG00000215912	0.01	0	0.02	0.01	0	0	0
ENSG00000215914	0	0.02	0	0	0	0	0
ENSG00000215915	0.04	0.12	1.13	0.58	0.16	0.13	0.16
ENSG00000215922	0	0	0	0	0	0	0
ENSG00000215923	0	0	0	0	0	0	0
ENSG00000215925	0	0	0	0	0	0	0
ENSG00000215930	0	0	0	0.38	0	0	0
ENSG00000215934	0	0	0	0	0	0	0
ENSG00000215938	0	0	0	0	0	0	0
ENSG00000215939	0	0	0	0	0	0	0
ENSG00000215943	0	0	0	0	0	0	0
ENSG00000215945	0	0	0	0	0	0	0
ENSG00000215946	0	0.27	0.28	0	0	0	0
ENSG00000215948	0	0	0	0	0	0	0
ENSG00000215952	0	0	0	0	0	0	0
ENSG00000215953	0	0	0	0	0	0	0
ENSG00000215954	0	0	0	0	0	0	0
ENSG00000215957	0	0	0	0	0	0	0
ENSG00000215960	0	0	0	0	0	0	0
ENSG00000215961	0	0	0	0	0	0	0
ENSG00000215966	0	0	0	0	0	0	0
ENSG00000215968	0	0	0	0	0	0	0
ENSG00000215972	0	0	0	0	0	0	0.25
ENSG00000215973	0.16	0	0	0	0	0	0
ENSG00000215976	0	0	0	0	0	0	0
ENSG00000215983	0	0	0	0	0	0	0
ENSG00000215984	0	0	0	0	0	0	0
ENSG00000215991	0	0	0	0	0	0	0
ENSG00000215993	0	0	0	0	0	0	0
ENSG00000215996	0.26	0	0.21	0	0	0	0
ENSG00000215998	0	0	0	0	0	0	0
ENSG00000215999	0	0	0	0	0	0	0
ENSG00000216001	0	0	0	0.3	0	0	0
ENSG00000216005	0	0	0	0	0	0	0
ENSG00000216009	0	0	0	0	0	0	0
ENSG00000216011	0	0	0	0	0	0	0
ENSG00000216014	0	0	0	0	0	0	0
ENSG00000216015	0	0	0	0	0	0	0
ENSG00000216017	0	0	0	0	0	0	0
ENSG00000216020	0	0	0	0	0	0	0
ENSG00000216022	0	0	0	0	0	0	0
ENSG00000216027	0	0	0	0	0	0	0
ENSG00000216031	0	0	0	0	0	0	0
ENSG00000216035	0	0	0	0	0	0	0
ENSG00000216037	0	0	0	0	0	0	0
ENSG00000216042	0	0	0	0	0	0	0
ENSG00000216045	0	0	0	0	0	0	0
ENSG00000216047	0	0	0	0	0	0	0
ENSG00000216054	0	0	0	0	0	0	0
ENSG00000216055	0	0	0	0	0	0	0
ENSG00000216056	0	0	0	0	0	0	0
ENSG00000216058	0	0	0	0	0	0	0
ENSG00000216060	0	0	0	0	0	0	0
ENSG00000216064	0	0	0	0	0	0	0
ENSG00000216067	0	0	0	0	0	0	0
ENSG00000216069	0	0	0	0	0	0	0
ENSG00000216070	0	0	0	0	0	0	0
ENSG00000216072	0	0	0	0	0	0	0
ENSG00000216073	0	0	0	0	0	0	0
ENSG00000216075	0	0	0	0	0	0	0
ENSG00000216077	0.11	0	0	0.14	0	0	0
ENSG00000216081	0	0	0	0	0	0	0
ENSG00000216083	0	0	0	0	0	0.24	0
ENSG00000216084	0	0	0	0	0	0	0
ENSG00000216085	0	0	0	0	0	0	0
ENSG00000216088	0	0	0	0	0	0	0
ENSG00000216090	0	0	0	0	0.28	0	0
ENSG00000216097	0	0	0	0	0	0	0
ENSG00000216098	0	0	0	0	0	0	0
ENSG00000216099	0	0	0	0	0	0	0
ENSG00000216100	0	0	0	0	0	0	0
ENSG00000216101	0	0	0	0	0	0	0
ENSG00000216102	0	0	0	0	0	0	0
ENSG00000216105	0	0	0	0	0	0	0
ENSG00000216109	0.14	0.43	0.91	0.93	0	0	0.24
ENSG00000216114	0	0	0	0	0	0	0
ENSG00000216116	0	0	0	0	0	0	0
ENSG00000216123	0	0	0	0	0	0	0
ENSG00000216125	0	0	0	0	0	0	0
ENSG00000216131	0	0	0	0	0	0	0
ENSG00000216133	0	0	0	0	0	0	0
ENSG00000216135	0	0	0	0	0	0	0
ENSG00000216136	0	0	0	0	0	0	0
ENSG00000216141	0	0	0	0	0	0	0
ENSG00000216154	0	0	0	0	0	0	0
ENSG00000216157	0	0	0	0	0	0	0
ENSG00000216162	0	0	0	0	0	0	0
ENSG00000216166	0	0	0	0	0	0	0
ENSG00000216168	0	0	0	0	0	0	0
ENSG00000216169	0	0	0	0	0	0	0
ENSG00000216171	0	0	0	0	0	0	0
ENSG00000216179	0	0	0	0	0	0	0
ENSG00000216181	0	0.5	0	0	0	0	0
ENSG00000216182	0	0	0	0	0	0	0
ENSG00000216184	0	0	0	0	0	0	0
ENSG00000216191	0	0	0	0	0	0	0
ENSG00000216192	0	0	0	0	0	0	0
ENSG00000216195	0	0	0	0	0	0	0
ENSG00000216205	0	0	0	0	0	0	0
ENSG00000216206	0	0	0	0	0	0	0
ENSG00000216265	0	0	0	0	0	0	0
ENSG00000216285	0.05	0.03	0.05	0.09	0.09	0	0.03
ENSG00000216306	0	0	0	0	0	0	0
