Gene ID	ERR2619174	ERR2619175	ERR2619176	ERR2619177	ERR2619178	ERR2619179	ERR2619180	ERR2619181	ERR2619182	ERR2619183	ERR2619184	ERR2619185	ERR2619186	ERR2619187	ERR2619188	ERR2619189	ERR2619190	ERR2619191
ENSG00000012660	6406	7326	10772	10074	5479	5431	4048	3762	4236	3909	4926	4767	10048	7720	10427	10304	9105	8998
ENSG00000012779	0	0	0	0	0	0	0	2	1	2	4	1	12	113	15	64	232	194
ENSG00000012817	0	0	0	0	1360	1343	935	904	0	0	0	1	0	0	745	0	0	749
ENSG00000012822	330	383	334	260	283	298	256	265	818	752	859	973	1083	1016	1246	1358	1432	1197
ENSG00000012963	988	1069	1073	1013	1629	1524	1206	1125	724	725	737	713	773	662	737	783	880	818
ENSG00000012983	917	1019	864	787	1933	1771	1316	1166	1011	969	763	777	780	692	938	807	786	645
ENSG00000013016	27	33	13	23	14	9	9	11	142	143	98	77	2	74	14	39	138	37
ENSG00000013275	5095	5766	6416	6265	6067	5413	4310	4238	5874	5716	4566	4334	2272	2158	2729	2605	2454	2491
ENSG00000013288	1677	1929	1442	1490	1212	1176	750	713	2658	2538	2008	2136	2739	2159	3151	3106	3088	3017
ENSG00000013293	3	4	9	6	0	3	2	2	1	2	3	3	11	8	0	9	12	7
ENSG00000013297	106	124	151	136	97	106	69	78	20	27	23	27	29	83	21	23	72	16
ENSG00000013306	5272	5795	5891	5924	8443	8026	6707	6589	3331	3338	3204	3123	2689	2799	3870	3391	2650	3102
ENSG00000013364	211	244	188	174	1768	1904	645	660	180	159	776	768	5245	3881	6714	7417	6406	6440
ENSG00000013374	1320	1544	1266	1271	1419	1399	1183	1115	2122	1978	1711	1763	2218	1896	3135	2406	2325	2622
ENSG00000013375	4170	4617	3523	3196	4122	3930	3936	3716	5150	4762	4560	4886	3862	3241	6552	4757	4103	4415
ENSG00000013392	592	619	494	486	489	472	445	439	415	384	291	323	517	590	857	511	541	488
ENSG00000013441	986	1273	1046	938	1232	1129	1614	1367	724	787	991	1206	1071	1267	1475	1428	1838	1065
ENSG00000013503	1525	1549	1483	1460	1232	1200	917	968	1399	1386	1813	1609	681	388	906	795	822	871
ENSG00000013523	441	520	621	648	1291	1335	1297	1120	349	342	686	685	1118	792	1238	1155	1076	1318
ENSG00000013561	801	891	759	727	774	716	548	582	1328	1214	1451	1410	3112	2314	3528	2740	2409	2361
ENSG00000013563	193	221	227	206	168	151	134	111	103	121	117	122	413	466	606	506	427	383
ENSG00000013573	1819	2177	1780	1447	1117	1028	728	634	1873	1960	1681	1898	177	234	252	282	307	164
ENSG00000013583	382	419	578	591	1665	1486	1121	1112	1317	1151	938	994	2606	2572	2684	2684	2827	2497
ENSG00000013588	68	79	11	9	204	314	66	57	95	67	21	27	27	10	45	17	25	24
ENSG00000013619	1135	1189	397	408	5	5	0	1	97	121	28	43	121	138	207	117	203	140
ENSG00000013725	0	1	0	0	0	1	0	1	0	1	0	3	10	91	8	49	95	56
ENSG00000013810	9389	10168	7025	6772	4171	3488	2464	2517	7845	8540	5422	5213	365	154	116	238	166	158
ENSG00000014123	1350	1488	1640	1536	2009	1828	1885	1710	1275	1239	2107	2098	1808	1356	2015	2085	1787	1794
ENSG00000014138	2155	2391	2108	2060	993	904	651	584	1043	958	826	789	180	100	173	170	166	160
ENSG00000014164	995	1091	972	949	999	950	749	648	982	940	827	776	688	537	535	640	682	579
ENSG00000014216	5011	5613	4527	4298	4401	4185	2762	2709	2012	1908	1391	1434	4685	3447	5170	4577	4942	4008
ENSG00000014257	0	0	0	0	0	0	0	0	2	7	7	3	1	7	2	6	2	3
ENSG00000014641	6070	6983	6515	6378	8201	7590	6686	6139	5077	4979	5095	4784	3737	3102	2372	5547	3911	3798
ENSG00000014824	5618	6092	6204	5974	2886	2970	2194	2037	2391	2255	2391	2421	2695	2775	3768	3387	3032	3083
ENSG00000014914	22	31	21	9	40	32	31	27	30	17	6	11	471	334	537	714	405	307
ENSG00000014919	1327	1478	1545	1494	1956	1823	1688	1637	1264	1245	1357	1362	1546	1249	1863	2050	1776	1996
ENSG00000015133	2571	2887	3313	3168	1179	1035	601	600	724	766	1066	1240	311	189	133	212	170	134
ENSG00000015153	773	819	560	531	324	299	285	236	583	604	424	446	583	696	977	713	716	658
ENSG00000015171	1749	2015	1686	1674	2323	2212	1576	1425	2328	2401	1603	1649	2218	2337	3309	2556	2519	2509
ENSG00000015285	4	7	9	6	3	1	7	1	27	34	29	31	95	167	46	83	217	112
ENSG00000015413	30	28	48	69	1746	1486	1264	1266	4	3	20	25	0	6	0	0	13	0
ENSG00000015475	1880	2038	1959	1934	1317	1204	835	878	1873	1797	1246	1260	3450	3029	4025	2988	2247	2298
ENSG00000015479	130	185	142	115	126	117	110	93	110	130	127	152	16	24	34	36	68	47
ENSG00000015520	2036	2236	3892	3702	1290	1349	1040	964	583	514	1005	1077	5922	2507	5020	5207	4522	5042
ENSG00000015532	400	455	457	423	1088	1069	964	934	570	543	560	587	568	518	574	466	614	507
ENSG00000015568	7	4	5	2	11	13	11	4	18	15	7	6	7	9	13	15	11	8
ENSG00000015592	0	0	0	0	0	0	1	0	0	1	2	0	0	0	4	3	0	2
ENSG00000015676	5137	5581	4521	4367	1779	1731	1384	1361	1420	1402	1466	1532	1736	1485	2051	1702	1738	1626
ENSG00000016082	168	169	34	39	0	1	0	0	1	1	0	1	0	0	0	0	0	0
ENSG00000016391	1480	1654	2370	2262	5095	5406	3772	3428	1045	953	1542	1588	4540	2933	3932	5833	4921	6503
ENSG00000016402	31	45	123	131	0	0	0	0	0	1	1	0	0	0	3	0	2	0
ENSG00000016490	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1
ENSG00000016602	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ENSG00000016864	895	1007	1058	946	2766	2717	2357	2304	995	963	1035	1028	1395	1537	1624	1850	1843	1734
ENSG00000017260	4233	4858	4696	4344	2879	2795	2286	2140	4186	4024	2827	2965	2872	2766	4103	3335	3368	3331
ENSG00000017427	0	0	0	0	0	0	0	0	2	1	1	1	224	300	227	260	221	228
ENSG00000017483	4	6	3	4	1799	1345	1235	1202	54	59	38	22	0	19	9	14	23	3
ENSG00000017797	1652	1810	1697	1671	2706	2542	1690	1713	4058	3852	3083	2947	2759	2479	3540	2884	2699	2610
ENSG00000018189	1316	1426	1362	1269	395	363	314	278	915	869	765	806	626	724	985	819	658	726
ENSG00000018236	0	1	1	0	3	1	1	4	5	3	0	1	0	0	0	1	0	0
ENSG00000018280	12	15	15	8	32	40	58	49	13	10	18	27	30	143	12	548	433	402
ENSG00000018408	921	977	1095	1061	3591	3473	3289	3078	1126	1120	521	657	792	809	1069	799	1309	879
ENSG00000018510	4351	4739	5406	4974	8190	7479	5521	5076	9405	8761	7378	7647	3250	2910	4780	3145	3026	2794
ENSG00000018607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000018610	592	652	610	558	856	755	526	497	579	625	529	460	211	323	390	332	422	428
ENSG00000018625	2	2	8	11	12	7	10	14	17	15	4	3	81	13	124	33	20	111
ENSG00000018699	1003	1124	923	905	1947	1792	1549	1470	894	890	822	774	286	386	566	421	476	394
ENSG00000018869	151	174	207	182	40	32	15	27	132	147	161	153	58	187	109	68	101	71
ENSG00000019102	5	1	1	2	73	60	35	37	4	8	1	2	14	79	17	20	72	9
ENSG00000019144	1908	2152	1550	1471	723	672	430	433	1729	1697	900	904	67	368	110	92	442	54
ENSG00000019169	0	0	0	0	0	0	0	0	1	2	0	2	47	263	6	209	206	204
ENSG00000019186	95	106	9	5	2958	2170	1207	1042	2	4	4	1	0	0	0	2	0	0
ENSG00000019485	585	677	652	579	498	447	339	317	123	124	102	91	179	107	144	155	160	141
ENSG00000019505	3	2	0	0	15	18	1	1	10	12	1	3	22	54	26	21	89	17
ENSG00000019549	122	121	366	303	12	12	8	8	23	22	19	20	53	223	134	192	563	157
ENSG00000019582	1314	1362	1375	1347	3014	2972	1914	1806	335	335	303	292	1288	4170	557	1860	16070	3508
ENSG00000019991	3	5	9	10	0	0	0	0	8	8	1	3	0	178	8	46	217	10
ENSG00000019995	814	917	900	832	802	779	607	618	655	660	713	699	963	915	1133	954	1118	909
ENSG00000020129	1045	1208	1246	1183	1252	1207	785	781	1187	1125	769	751	283	274	404	469	584	565
ENSG00000020181	8	9	12	9	12	8	3	10	23	22	5	8	9	358	29	89	643	33
ENSG00000020219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020256	837	881	937	937	1011	988	833	831	888	848	1031	1010	558	293	566	535	461	432
ENSG00000020426	592	675	605	599	1049	902	762	688	971	950	1127	1090	469	407	601	410	441	416
ENSG00000020577	958	1184	487	462	671	681	504	461	848	933	320	343	2484	1662	2570	1963	1910	2087
ENSG00000020633	0	0	0	0	93	107	100	115	0	0	2	1	40	187	11	95	447	102
ENSG00000020922	1168	1249	1125	1005	1345	1386	1053	972	1040	1078	974	1015	343	349	444	409	503	362
ENSG00000021300	2563	2837	2704	2761	2000	1721	1229	1179	526	332	127	184	16	15	6	18	44	13
ENSG00000021355	2771	3035	2240	2150	1903	2080	1936	1859	1877	1635	1791	1904	1427	2470	2631	1615	1906	1398
ENSG00000021461	4	7	3	1	24	23	27	25	3	4	1	5	246	152	195	184	168	241
ENSG00000021488	74	54	732	667	236	327	230	240	5	12	35	42	495	248	430	498	266	394
ENSG00000021574	792	883	786	773	1887	1681	1542	1366	834	907	780	745	696	715	824	900	738	708
ENSG00000021645	3462	3649	1639	1525	3	2	3	2	24	21	42	39	11	12	10	4	5	3
ENSG00000021762	20	22	19	5	0	2	0	0	0	0	0	0	7	57	19	35	144	24
ENSG00000021776	3001	3359	3591	3320	2579	2299	1915	1661	2235	2175	2092	2009	775	789	1015	1043	1191	1050
ENSG00000021826	1802	2069	10306	10538	2612	2390	2040	1896	325	366	2209	1863	40640	22693	39008	41025	43801	45690
ENSG00000021852	207	244	403	401	229	224	214	251	57	43	214	233	11824	16471	11345	15447	15431	12070
ENSG00000022267	31	41	7	4	1	3	0	0	16	22	3	4	276	570	715	371	579	365
ENSG00000022277	3107	3514	2471	2411	4192	3807	2802	2695	2578	2487	1893	1846	1962	1884	2667	2344	2264	2270
ENSG00000022355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022556	2	0	1	1	2	3	2	1	1	1	1	0	2	12	0	5	61	5
ENSG00000022567	1488	1783	2003	1999	1	1	4	4	1524	1426	2061	2216	14	50	26	64	177	59
ENSG00000022840	5297	5914	4358	4379	6108	6222	4414	4305	5247	5191	3749	3878	5769	5518	7179	5143	4749	4607
ENSG00000022976	228	240	205	174	256	271	194	175	124	115	180	171	173	147	201	217	216	164
ENSG00000023041	1602	1816	1835	1912	1681	1526	1254	1157	1319	1266	1174	1352	808	1064	1195	1026	909	897
ENSG00000023171	3	6	14	19	25	25	4	7	10	7	74	68	24	162	22	75	230	38
ENSG00000023191	3417	3761	3236	3232	3207	2865	2189	2101	2589	2416	2166	2114	3010	2866	3279	3578	3579	3234
ENSG00000023228	5441	5981	6648	6402	7880	7601	6866	6297	4386	4237	5055	4891	5772	4132	6664	6428	5719	7011
ENSG00000023287	2915	3446	3839	3644	2570	2503	2335	2201	2029	1865	2843	3089	2351	2062	3123	2839	2482	2412
ENSG00000023318	4053	4579	3684	3636	3045	2725	2521	2267	3362	3233	3279	3257	3554	3034	3418	3605	3543	3196
ENSG00000023330	2283	2535	2698	2781	2007	2213	1732	1737	2825	2688	3278	3222	2454	1946	2393	3410	4363	3909
ENSG00000023445	732	730	68	73	113	137	99	91	80	116	21	33	1834	2631	1567	2630	1503	2693
ENSG00000023516	969	1109	1224	1050	1481	1313	1126	937	1560	1443	1180	1258	1427	805	1360	1502	1363	1311
ENSG00000023572	412	428	497	456	700	646	442	408	531	486	422	400	469	443	675	615	392	526
ENSG00000023608	133	151	89	91	268	258	232	217	359	337	177	190	83	132	82	89	127	77
ENSG00000023697	1980	2231	1974	1902	1728	1592	1452	1399	1698	1617	2548	2462	3327	2787	4242	3250	2645	3129
ENSG00000023734	8477	9552	7657	7362	6359	5897	4893	4472	10216	9750	7624	7377	4314	4209	6729	5194	4741	5081
ENSG00000023839	1700	1937	5090	4345	13019	11552	9915	8606	2089	1801	3768	3953	13331	7150	13137	17080	11989	11471
ENSG00000023892	135	142	166	155	476	460	268	250	137	120	210	198	10	91	38	20	93	50
ENSG00000023902	1936	2160	1531	1448	464	421	343	315	1223	1384	607	618	73	403	119	245	573	196
ENSG00000023909	676	753	943	867	1951	1547	1307	1251	3009	2970	2256	2248	2197	1787	3473	3288	2452	2458
ENSG00000024048	1462	1813	1798	1665	2205	1945	1584	1470	1291	1137	1181	1291	1771	1285	1785	2065	2084	2069
ENSG00000024422	1422	1577	688	682	14	18	27	32	118	121	73	68	804	1222	313	736	1680	324
ENSG00000024526	1545	1726	1213	1133	1775	1581	1540	1281	1685	1763	1317	1347	0	21	3	7	6	15
ENSG00000024862	450	542	423	404	438	472	275	272	456	410	456	473	1000	953	1144	915	989	1165
ENSG00000025039	262	291	733	667	32	38	40	35	969	919	2272	2384	616	679	560	872	896	630
ENSG00000025156	864	978	818	755	903	851	729	641	797	811	714	658	162	168	260	197	255	206
ENSG00000025293	1324	1580	1032	1014	1872	1834	1524	1370	1577	1524	1256	1227	736	835	844	779	951	807
ENSG00000025423	27	31	52	55	63	62	59	66	38	41	31	52	17946	19326	16133	19176	18917	20861
ENSG00000025434	1196	1371	1859	1703	694	673	578	562	498	438	791	818	1366	1197	1525	1814	1459	1822
ENSG00000025708	93	97	91	87	230	231	161	167	60	47	52	59	4282	5484	7143	4195	5034	5344
ENSG00000025770	2357	2645	2392	2281	1926	1758	1294	1308	2654	2575	2190	2217	585	436	726	619	564	566
ENSG00000025772	1494	1661	1618	1595	3866	3661	2069	2047	1927	2113	1986	1805	835	684	1221	1023	884	1217
ENSG00000025796	7190	7895	7287	6904	5837	5321	4281	3931	6100	5621	6899	6832	3434	2996	3662	4572	4389	4309
ENSG00000025800	2146	2201	2163	2011	4283	4247	3060	2888	2828	2822	2407	2361	2750	2022	3044	3177	2986	2982
ENSG00000026025	17808	19583	5496	5057	6	9	3	2	26023	27919	5621	6090	1082	5380	1024	5120	11057	5926
ENSG00000026036	86	69	62	41	98	74	81	59	55	60	53	70	26	14	19	15	19	12
ENSG00000026103	0	0	0	0	791	814	433	409	3	2	16	12	1803	1734	2426	2235	1572	1458
ENSG00000026297	359	391	318	298	903	1062	4010	3534	241	250	235	192	376	626	300	601	659	560
ENSG00000026508	0	0	0	0	2	6	1	1	428	414	272	248	188	818	121	1255	2039	1175
ENSG00000026559	2	3	0	1	1	3	2	0	1	2	3	4	1	27	3	8	42	3
ENSG00000026652	47	40	36	23	8	4	2	5	768	740	525	582	29	37	10	68	120	93
ENSG00000026751	2	0	2	0	1	0	0	2	3	6	2	1	71	224	46	768	363	565
ENSG00000026950	604	705	342	366	537	525	458	471	97	93	73	97	449	666	464	632	605	490
ENSG00000027001	294	340	302	303	952	822	666	608	374	354	407	396	568	413	712	727	623	722
ENSG00000027075	213	209	44	61	50	56	26	23	109	101	22	45	40	203	74	143	323	151
ENSG00000027644	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000027697	2949	3157	2245	2051	3248	2913	3043	2932	1895	1811	1459	1388	2479	5644	3037	4019	6106	3529
ENSG00000027847	488	538	477	481	841	825	771	746	881	878	922	866	556	484	564	574	488	543
ENSG00000027869	19	26	17	20	42	30	33	21	25	22	56	50	0	28	6	6	14	0
ENSG00000028116	1125	1273	732	702	902	780	612	560	794	734	635	642	555	488	860	580	482	557
ENSG00000028137	2	2	2	0	3	2	4	4	3	12	7	9	588	697	361	586	1155	572
ENSG00000028203	3534	3741	2425	2269	1587	1576	1201	1090	2099	2072	1619	1759	1970	1689	2459	2143	2020	1673
ENSG00000028277	36	43	12	16	8	6	10	7	47	40	38	40	5	34	2	3	32	2
ENSG00000028310	1200	1358	1058	988	1054	1026	615	599	876	889	766	770	421	471	583	469	585	431
ENSG00000028528	3175	3585	3495	3152	4595	4070	3252	3132	2443	2355	2079	2158	4271	4208	4264	4767	4357	4398
ENSG00000028839	675	741	539	493	696	707	583	579	597	579	404	410	561	441	641	561	504	534
ENSG00000029153	691	710	697	678	1371	1376	881	814	1012	974	827	894	787	1221	1393	793	772	668
ENSG00000029363	8200	9058	8300	7907	8504	7718	5732	5134	7172	7282	6559	6308	1841	1441	2066	2105	2386	2081
ENSG00000029364	2923	3293	3285	3094	2770	2900	2454	2318	2180	2180	2095	2160	3593	3376	4120	3986	3567	3606
ENSG00000029534	0	0	1	0	9	10	3	7	0	0	2	1	0	9	1	3	2	0
ENSG00000029559	0	0	0	0	0	0	0	0	13	19	26	32	0	0	0	0	0	0
ENSG00000029639	1140	1288	1222	1149	2201	1834	1823	1751	367	352	443	387	510	596	774	506	619	700
ENSG00000029725	3288	3526	3534	3205	2313	2125	1404	1417	3246	3204	2944	3268	1899	1622	2232	2029	2048	2031
ENSG00000029993	1766	1917	1270	1244	2404	2161	1558	1528	2012	2135	1540	1592	1977	2395	2260	1734	1829	1499
ENSG00000030066	8943	9979	9614	8972	4141	3755	3590	3270	2885	2765	2798	2757	676	630	921	834	798	805
ENSG00000030110	1435	1642	1291	1322	1446	1387	1119	1145	1212	1162	978	939	374	548	681	499	619	551
ENSG00000030304	0	0	0	0	0	0	0	0	23	20	36	49	0	1	0	0	2	0
ENSG00000030419	153	190	141	135	44	45	36	37	17	25	2	12	35	98	43	56	112	68
ENSG00000030582	7304	7757	6352	6513	7274	7000	5518	5482	4204	4421	3586	3720	4701	4990	4540	9587	13731	9755
ENSG00000031003	598	691	590	576	837	693	515	484	896	790	441	564	643	629	667	681	820	539
ENSG00000031081	3	4	2	3	3	3	1	2	96	72	66	53	51	207	77	321	531	313
ENSG00000031691	447	590	492	417	760	764	594	593	360	351	292	273	134	99	133	131	106	127
ENSG00000031698	4768	5449	5196	5025	4145	4051	3619	3579	2151	2089	2733	2769	3276	3291	5350	4280	4800	4384
ENSG00000031823	4399	4985	5275	5026	3437	3182	2490	2443	3132	3129	2762	2719	1084	1009	1160	1075	1259	1016
ENSG00000032219	1109	1161	1324	1165	916	967	693	543	1218	1172	835	974	1098	1152	1475	1290	1610	1325
ENSG00000032389	935	1033	897	900	2210	2093	1673	1661	593	540	540	496	936	663	895	844	626	696
ENSG00000032444	1633	1854	1821	1700	1376	1158	1098	1026	2664	2264	1257	1396	1374	1166	1470	2078	2058	1865
ENSG00000032742	279	324	243	254	622	596	501	458	317	293	259	290	757	665	776	770	653	648
ENSG00000033011	711	823	830	866	2850	2588	1900	1942	893	801	808	714	530	432	713	547	601	591
ENSG00000033030	1474	1576	2031	1770	1060	977	729	679	922	828	1331	1301	543	497	813	707	745	704
ENSG00000033050	3546	3935	3354	3409	3032	2723	1966	1820	4304	4300	2753	2615	634	856	999	911	908	908
ENSG00000033100	1291	1458	1591	1388	2228	2081	1867	1873	1666	1511	1482	1555	1575	1618	1232	1538	1833	1306
ENSG00000033122	63	47	18	18	20	14	14	10	40	31	15	25	3	3	19	9	15	11
ENSG00000033170	53	85	55	45	874	825	459	398	477	494	185	177	132	145	89	128	177	71
ENSG00000033178	4934	5577	4507	4039	2374	2229	2262	1981	2182	2302	1654	1839	972	1084	1566	1465	1265	1203
ENSG00000033327	364	403	472	486	556	633	430	434	367	366	550	551	154	297	307	339	570	289
ENSG00000033627	1775	1968	2345	2181	1863	1867	1293	1222	1729	1659	1797	2054	1905	1169	1935	2590	2846	2763
ENSG00000033800	2453	2761	2517	2443	1537	1470	1098	978	1688	1650	1350	1421	629	699	778	758	901	806
ENSG00000033867	1654	1925	2293	2053	1431	1488	1237	1041	2301	2192	2101	2132	137	285	138	162	386	127
ENSG00000034053	1162	1331	1376	1347	61	70	45	44	435	439	445	490	0	57	9	6	48	3
ENSG00000034152	2561	2719	2987	2931	4421	4073	3037	2886	1187	1217	1494	1290	2860	2304	2991	2795	2120	2296
ENSG00000034239	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4	1	3
ENSG00000034510	30675	32739	12158	12351	10829	12377	9360	9819	31808	31271	16915	16279	5968	12445	10805	8186	10853	6884
ENSG00000034533	331	377	437	390	292	226	222	197	262	253	363	289	145	173	207	179	172	200
ENSG00000034677	1357	1480	1016	919	1403	1479	1755	1605	2671	2351	2740	3003	3330	3171	3938	3010	2878	2687
ENSG00000034693	736	769	690	665	1410	1213	1101	1017	1028	1007	1180	1048	964	1129	1413	1151	1038	1006
ENSG00000034713	984	1160	969	906	1398	1387	1392	1314	1714	1648	1414	1452	1645	1997	2114	1761	1681	1563
ENSG00000034971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035115	169	182	285	255	375	418	354	296	125	113	116	128	285	516	493	336	698	301
ENSG00000035141	3268	3493	3838	3596	5240	4641	3319	3045	4020	3861	3906	3753	1187	1307	1654	1137	1149	1001
